window 60,b,c,d,window 120,b,c,d,C_60_train,C_120_train
14,31,5,19,22,83,16,38,4,4
0,0,0,0,1,2,0,1,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,2,0,1,5,16,3,7,0,0
28,87,16,44,34,130,31,65,4,3
99,285,81,181,108,219,67,175,11,12
215,185,80,295,205,243,104,309,27,22
306,199,131,437,284,250,169,453,29,26
332,351,275,607,341,282,214,555,22,27
394,261,226,620,368,336,287,655,30,25
415,296,270,685,400,290,264,664,27,29
413,234,213,627,390,310,277,668,33,27
339,364,303,642,343,325,277,621,25,27
274,206,165,439,273,212,174,447,42,41
211,11,6,217,215,18,12,228,60,60
102,7,3,106,106,6,3,110,74,75
12,9,2,14,25,8,1,27,81,67
5,12,2,7,6,7,1,7,38,50
0,0,0,0,1,1,0,1,45,42
0,0,0,0,0,0,0,0,57,55
0,0,0,0,0,0,0,0,60,60
0,0,0,0,0,0,0,0,59,57
0,0,0,0,0,0,0,0,51,52
0,0,0,0,0,0,0,0,47,48
0,0,0,0,0,0,0,0,49,55
0,0,0,0,0,0,0,0,69,67
0,0,0,0,0,0,0,0,77,77
1,0,0,1,3,1,0,3,69,67
13,1,0,13,16,1,0,16,60,68
28,0,0,28,24,1,0,24,83,79
25,0,0,25,28,0,0,28,94,91
26,0,0,26,24,0,0,24,96,96
20,0,0,20,21,0,0,21,97,97
18,0,0,18,21,0,0,21,98,98
25,0,0,25,24,0,0,24,97,97
28,0,0,28,27,0,0,27,97,97
25,0,0,25,24,0,0,24,97,97
18,0,0,18,19,0,0,19,98,97
18,0,0,18,21,0,0,22,97,95
55,5,1,57,47,5,1,48,79,79
58,8,2,60,43,5,1,44,61,71
6,0,0,6,15,2,0,15,81,79
0,0,0,0,0,0,0,0,91,91
0,0,0,0,0,0,0,0,94,91
0,0,0,0,0,0,0,0,86,87
0,0,0,0,0,0,0,0,84,82
0,0,0,0,0,0,0,0,81,80
0,0,0,0,0,0,0,0,83,81
0,0,0,0,0,0,0,0,82,78
0,0,0,0,0,0,0,0,71,70
0,0,0,0,0,0,0,0,63,63
1,0,0,1,4,6,1,5,56,50
26,22,4,29,31,16,3,34,37,47
85,20,4,89,96,26,7,104,51,45
160,21,9,170,142,15,6,149,57,61
199,10,6,206,201,14,8,209,67,64
295,22,17,312,297,31,26,324,60,59
412,51,44,456,375,36,31,406,48,54
436,29,27,463,450,59,53,504,50,45
480,103,92,573,466,98,87,552,38,39
421,217,177,598,390,283,222,611,29,27
244,521,372,617,267,467,321,588,14,16
151,634,358,509,149,629,354,503,6,6
91,619,242,332,99,545,226,325,3,6
58,290,72,130,55,296,89,144,9,6
11,29,5,16,20,68,13,33,4,5
0,0,0,0,1,2,0,1,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,2,0,1,4,7,1,6,1,4
27,55,10,37,37,70,15,53,13,12
107,169,47,154,104,177,61,165,21,20
197,207,91,289,196,166,67,263,27,31
261,38,22,283,263,99,50,313,52,45
326,20,16,342,300,18,13,313,56,58
260,8,7,267,275,12,9,284,69,66
206,1,1,207,204,1,1,206,78,78
188,1,1,189,207,2,1,209,79,77
206,4,3,209,187,3,2,189,75,77
161,3,2,164,163,3,2,165,77,77
137,5,2,139,138,6,3,140,72,71
130,11,4,134,106,8,3,109,61,66
46,5,1,47,53,5,2,55,64,58
7,1,0,7,13,2,0,13,50,53
0,0,0,0,1,0,0,1,45,41
0,0,0,0,0,0,0,0,33,36
0,0,0,0,0,0,0,0,31,31
0,0,0,0,0,0,0,0,32,34
0,0,0,0,0,0,0,0,41,40
0,0,0,0,0,0,0,0,46,46
0,0,0,0,0,0,0,0,44,36
0,0,0,0,0,0,0,0,13,18
0,0,0,0,0,0,0,0,2,4
1,0,0,1,3,1,0,4,14,19
17,4,1,18,31,15,4,35,46,38
94,36,11,104,98,28,9,106,49,49
187,30,13,201,169,32,12,180,49,51
198,11,6,204,197,12,6,203,65,64
177,1,1,178,179,1,1,180,76,76
165,0,0,165,179,1,1,180,81,79
182,0,0,183,188,1,1,188,80,79
242,2,2,244,258,16,13,271,73,70
342,64,51,393,313,95,72,385,53,52
312,253,175,487,305,243,160,464,30,32
233,357,201,434,242,307,175,417,19,21
158,283,107,265,153,290,115,269,19,17
64,206,49,114,74,159,43,117,19,26
9,20,3,12,19,55,10,29,40,34
0,0,0,0,0,0,0,0,36,37
0,0,0,0,0,0,0,0,30,31
0,0,0,0,0,0,0,0,29,30
0,0,0,0,0,0,0,0,30,30
0,0,0,0,0,0,0,0,30,30
0,0,0,0,0,0,0,0,30,30
0,0,0,0,0,0,0,0,30,30
0,0,0,0,0,0,0,0,29,29
0,0,0,0,0,0,0,0,26,25
1,1,0,1,4,6,1,5,19,21
18,12,2,20,24,8,1,25,33,35
61,5,1,62,66,9,2,68,66,57
125,3,1,127,136,5,2,139,69,66
218,7,4,222,222,8,5,228,63,62
316,12,10,325,324,18,14,339,57,56
416,36,31,447,405,33,29,433,49,50
452,98,88,540,435,143,129,564,41,38
398,341,303,701,379,327,285,664,23,26
331,407,341,673,343,336,285,628,20,25
351,150,108,460,318,238,180,498,35,30
274,121,72,346,266,99,59,325,36,39
171,58,19,190,171,81,33,204,40,38
68,53,12,80,77,42,11,88,40,39
7,2,0,8,17,14,3,20,43,44
0,0,0,0,1,0,0,1,49,44
0,0,0,0,0,0,0,0,39,40
0,0,0,0,0,0,0,0,31,32
0,0,0,0,0,0,0,0,35,34
0,0,0,0,0,0,0,0,36,34
0,0,0,0,0,0,0,0,31,32
0,0,0,0,0,0,0,0,31,32
0,0,0,0,0,0,0,0,31,31
0,0,0,0,0,0,0,0,31,31
1,0,0,1,4,3,0,4,31,31
25,19,3,28,36,19,4,39,31,33
106,48,13,119,110,47,15,125,37,36
208,110,54,262,202,132,71,273,35,34
263,312,204,466,230,359,249,479,23,22
191,662,514,704,200,623,489,689,8,9
153,815,701,855,151,816,695,846,2,2
149,851,766,915,148,848,756,905,1,1
151,842,750,902,148,844,744,893,1,1
140,838,694,833,137,838,687,825,1,0
122,819,586,708,122,812,577,699,0,0
103,763,427,530,102,758,424,525,0,0
78,661,247,324,77,626,248,325,0,0
46,354,80,126,44,350,98,141,0,0
9,38,6,15,15,100,18,33,0,0
0,0,0,0,1,2,0,1,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,2,0,1,3,16,3,6,0,0
22,110,19,41,28,150,33,61,0,1
79,376,104,183,70,373,125,194,3,2
112,593,272,383,129,526,238,367,4,6
185,564,350,535,167,608,375,542,10,8
194,658,504,698,212,605,463,675,8,10
225,662,565,790,215,677,574,788,9,8
231,679,611,841,229,677,602,831,9,9
220,695,616,836,211,707,621,832,8,7
204,685,567,771,201,686,562,763,8,8
192,634,448,640,205,571,415,620,9,12
217,354,207,424,201,355,222,423,20,22
169,108,44,212,168,129,54,222,34,31
70,71,14,85,76,56,13,90,23,22
9,19,3,12,19,32,6,25,3,6
0,0,0,0,0,2,0,1,2,10
0,0,0,0,0,0,0,0,30,26
0,0,0,0,0,0,0,0,38,33
0,0,0,0,0,0,0,0,18,23
0,0,0,0,0,0,0,0,20,20
0,0,0,0,0,0,0,0,29,27
0,0,0,0,0,0,0,0,29,30
0,0,0,0,0,0,0,0,30,30
0,0,0,0,0,0,0,0,30,29
1,1,0,1,4,5,1,4,26,27
24,24,4,28,35,31,7,41,26,27
94,164,53,147,89,196,74,163,25,22
139,471,218,357,133,432,218,352,10,13
171,596,369,541,196,524,319,515,8,11
321,348,255,576,313,368,259,572,23,22
408,233,202,611,354,351,302,656,29,23
273,592,533,806,335,448,402,738,12,19
326,482,427,753,287,554,485,772,16,13
232,637,516,748,245,610,483,728,9,10
123,808,571,694,141,762,529,670,0,2
104,752,414,517,104,737,408,512,0,0
88,580,221,309,86,525,221,306,2,6
56,200,48,104,51,246,75,126,13,8
7,23,4,12,17,40,7,24,3,7
0,0,0,0,0,1,0,1,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,4
0,0,0,0,0,0,0,0,10,8
0,0,0,0,0,0,0,0,11,12
0,0,0,0,0,0,0,0,13,16
0,0,0,0,0,0,0,0,27,25
0,0,0,0,0,0,0,0,36,34
1,0,0,1,3,3,1,4,36,34
20,12,2,22,31,28,7,38,36,35
91,59,16,108,84,45,13,97,41,42
105,29,10,115,90,38,12,101,65,65
36,0,0,36,58,7,3,61,93,87
33,0,0,33,31,0,0,31,96,96
20,0,0,20,26,0,0,26,98,97
19,0,0,19,20,0,0,20,98,98
36,0,0,36,79,1,1,80,96,90
230,11,8,239,196,8,6,202,70,74
297,17,12,309,285,39,23,308,55,53
248,75,40,287,223,48,25,248,43,51
132,29,13,144,141,49,23,164,55,50
46,31,5,52,49,21,4,53,39,36
7,24,4,11,13,17,3,16,2,11
0,0,0,0,0,1,0,1,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,4,3
0,0,0,0,0,0,0,0,3,3
0,0,0,0,0,0,0,0,1,8
0,0,0,0,0,0,0,0,28,27
0,0,0,0,0,0,0,0,47,41
0,0,0,0,2,0,0,2,44,52
14,3,0,15,20,2,0,21,62,57
69,7,2,71,63,5,1,64,60,66
143,12,6,149,135,9,5,139,62,64
168,10,6,173,151,6,4,154,68,72
143,0,0,144,155,2,1,157,81,78
209,2,1,210,217,2,2,219,76,74
250,3,2,252,239,3,2,241,72,73
296,27,23,319,324,34,29,353,64,59
426,73,60,486,377,51,41,419,40,48
319,32,23,342,312,37,29,341,51,51
179,5,3,181,196,11,7,203,65,61
109,7,2,111,109,7,2,111,62,61
48,23,4,52,52,16,3,55,41,36
7,18,3,10,13,13,2,15,3,13
0,0,0,0,0,1,0,1,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,1,0,1,3,10,2,5,0,0
21,76,13,34,32,79,16,48,3,6
98,156,37,135,102,130,36,139,20,19
191,193,92,283,173,254,129,302,28,23
209,465,294,504,195,461,306,501,14,15
180,682,517,696,176,678,515,691,7,7
175,759,642,817,192,720,601,793,4,6
301,531,472,773,305,501,438,743,14,17
432,141,125,556,402,208,184,586,38,34
373,34,28,401,361,39,33,394,51,52
225,5,4,229,258,18,14,271,67,61
186,17,8,194,171,12,5,176,60,64
123,22,8,131,124,38,9,133,56,49
56,52,9,65,50,31,6,56,35,45
6,6,1,7,16,27,5,20,42,36
0,0,0,0,0,0,0,0,38,42
0,0,0,0,0,0,0,0,45,43
0,0,0,0,0,0,0,0,45,46
0,0,0,0,0,0,0,0,44,45
0,0,0,0,0,0,0,0,45,45
0,0,0,0,0,0,0,0,46,46
0,0,0,0,0,0,0,0,46,43
0,0,0,0,0,0,0,0,35,37
0,0,0,0,0,0,0,0,28,26
1,0,0,1,3,3,0,4,22,25
21,17,3,24,32,19,4,36,29,28
90,34,8,98,87,25,6,93,40,42
159,13,5,164,170,27,11,181,56,51
248,25,16,264,241,85,62,304,54,49
318,166,128,446,332,134,104,437,40,41
417,142,119,537,389,205,170,559,37,33
420,217,193,612,422,206,182,604,32,32
436,209,184,620,420,217,189,609,30,30
418,153,125,543,405,153,127,532,33,34
348,117,79,428,344,131,92,436,36,35
259,111,63,321,255,90,50,305,36,38
142,43,16,157,145,48,21,166,48,48
40,10,2,43,55,20,6,61,55,51
5,3,0,6,10,3,0,11,54,59
0,0,0,0,0,0,0,0,63,54
0,0,0,0,0,0,0,0,35,42
0,0,0,0,0,0,0,0,30,30
0,0,0,0,0,0,0,0,30,30
0,0,0,0,0,0,0,0,31,31
0,0,0,0,0,0,0,0,31,31
0,0,0,0,0,0,0,0,31,31
0,0,0,0,0,0,0,0,31,33
0,0,0,0,0,0,0,0,29,25
0,1,0,1,3,10,2,5,8,12
20,85,15,34,26,135,29,55,0,1
66,399,110,175,62,374,122,184,0,1
121,556,237,358,136,492,207,343,5,7
248,372,219,467,248,367,200,448,19,19
377,165,120,498,336,273,202,538,33,27
319,425,365,684,305,430,372,677,20,21
186,762,674,860,200,729,640,840,5,6
142,853,744,887,148,835,722,870,0,1
146,807,655,801,146,801,644,790,2,2
147,734,506,653,139,743,513,652,4,3
120,674,363,483,124,647,350,474,4,5
104,452,165,269,98,425,175,272,10,11
55,136,29,84,54,180,50,105,14,10
6,19,3,9,14,30,5,20,1,5
0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,0,1,3,8,1,4,0,0
21,35,6,27,31,41,8,40,9,11
90,66,15,105,96,55,13,109,35,30
183,33,14,198,178,106,54,232,49,40
212,345,228,441,191,381,264,455,27,25
139,782,586,725,168,687,521,689,3,7
165,780,654,819,178,753,622,800,4,5
211,710,626,837,198,729,636,834,7,6
202,721,626,828,217,683,587,804,7,8
235,603,484,719,219,632,503,722,11,10
205,582,394,600,202,574,392,593,11,11
174,433,238,412,172,440,244,416,19,17
135,260,85,220,127,280,106,233,22,18
53,155,32,85,59,155,39,99,9,9
5,20,4,9,13,43,7,21,0,2
0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,14
0,0,0,0,0,0,0,0,43,36
0,0,0,0,0,0,0,0,54,54
0,0,0,0,2,1,0,2,45,47
18,10,1,20,26,14,2,29,42,44
74,25,5,79,75,17,4,79,49,51
126,5,2,128,109,11,3,112,65,65
125,1,1,126,137,2,1,138,78,74
170,1,1,170,163,1,1,163,77,78
209,1,1,210,210,1,1,211,75,75
202,1,1,203,203,1,1,204,77,77
165,0,0,165,179,0,0,180,81,79
161,0,0,162,174,1,0,174,80,78
182,2,1,184,163,3,1,165,72,74
169,14,6,175,162,11,5,167,62,63
120,15,6,126,103,11,4,107,58,62
31,3,1,32,41,4,1,42,60,57
4,1,0,4,8,1,0,8,44,48
0,0,0,0,0,0,0,0,44,51
0,0,0,0,0,0,0,0,64,59
0,0,0,0,0,0,0,0,63,66
0,0,0,0,0,0,0,0,61,60
0,0,0,0,0,0,0,0,58,60
0,0,0,0,0,0,0,0,62,61
0,0,0,0,0,0,0,0,60,61
0,0,0,0,0,0,0,0,58,59
0,0,0,0,0,0,0,0,58,57
0,0,0,0,2,0,0,2,60,60
15,3,0,15,23,4,1,23,59,58
71,9,2,73,61,6,1,63,55,60
85,4,2,86,95,5,2,97,74,70
155,4,3,158,149,3,2,152,74,74
204,4,3,206,186,3,2,188,71,73
204,2,2,205,208,2,2,210,76,75
228,2,2,230,219,3,3,222,74,75
209,4,3,213,211,3,2,214,75,75
223,3,2,226,214,4,3,217,71,72
191,3,2,193,180,2,1,182,71,72
141,3,1,142,129,2,1,130,70,72
84,3,1,85,82,3,1,84,69,69
32,10,2,33,33,7,1,34,49,50
5,7,1,6,8,6,1,9,26,35
0,0,0,0,0,1,0,0,31,30
0,0,0,0,0,0,0,0,26,28
0,0,0,0,0,0,0,0,27,26
0,0,0,0,0,0,0,0,28,30
0,0,0,0,0,0,0,0,34,29
0,0,0,0,0,0,0,0,26,29
0,0,0,0,0,0,0,0,29,29
0,0,0,0,0,0,0,0,31,31
0,0,0,0,0,0,0,0,31,27
0,0,0,0,2,1,0,3,27,29
13,15,2,16,20,17,3,23,40,38
71,43,11,82,75,33,9,84,53,49
147,28,11,158,157,52,25,181,57,53
248,73,46,294,249,103,71,319,50,47
327,146,109,435,309,120,86,395,41,45
301,51,41,342,340,109,87,427,59,48
343,56,49,392,307,40,35,342,56,61
301,17,14,315,335,76,63,398,64,54
311,115,89,399,269,155,113,381,50,51
201,335,215,416,212,369,227,439,36,31
143,579,289,432,139,552,269,409,10,12
80,583,187,268,82,521,186,268,3,4
34,266,54,88,37,280,70,107,2,2
4,18,3,7,10,55,9,19,0,1
0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,5,1,2,0,0
15,79,13,28,21,143,29,50,0,0
56,436,114,171,53,402,127,181,0,0
87,674,291,378,85,657,291,376,0,0
106,776,470,576,105,769,465,570,0,0
117,840,620,737,117,836,611,729,0,0
126,872,719,846,126,867,709,836,0,0
139,863,748,887,154,826,708,862,1,2
179,768,657,835,160,806,682,841,5,3
136,828,654,789,150,794,617,766,1,3
112,821,549,662,112,816,542,654,0,0
92,766,388,480,92,750,383,475,0,0
71,611,200,271,69,557,204,273,0,1
37,234,47,84,36,267,68,105,2,1
4,16,2,6,10,45,7,18,0,1
0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,4,1,2,0,0
17,34,6,23,26,83,18,43,6,5
72,288,79,152,66,296,98,164,11,8
99,605,260,360,97,576,261,359,4,5
106,773,460,567,108,751,449,558,1,1
117,838,613,730,119,825,600,719,0,0
134,847,698,832,150,808,657,807,1,2
240,642,556,796,257,604,516,773,10,11
405,277,238,643,349,387,327,676,26,21
375,245,192,567,378,233,181,560,28,28
337,134,91,428,310,181,130,440,35,33
222,50,27,249,217,70,43,259,49,48
97,17,5,101,113,27,10,123,59,52
40,18,3,44,41,12,2,43,44,49
3,0,0,3,10,5,1,11,40,41
0,0,0,0,0,0,0,0,41,38
0,0,0,0,0,0,0,0,34,36
0,0,0,0,0,0,0,0,31,30
0,0,0,0,0,0,0,0,30,30
0,0,0,0,0,0,0,0,29,29
0,0,0,0,0,0,0,0,26,25
0,0,0,0,0,0,0,0,25,27
0,0,0,0,0,0,0,0,32,26
0,0,0,0,0,0,0,0,18,18
0,0,0,0,1,2,0,2,4,10
15,10,2,17,21,8,2,23,22,25
78,39,11,89,87,63,23,109,45,37
187,173,78,264,183,118,54,237,30,38
287,143,81,368,277,187,112,388,34,30
356,205,152,508,352,185,140,492,30,32
416,206,170,586,402,228,184,586,30,29
427,228,197,624,386,312,266,652,29,25
318,449,381,699,347,326,276,623,19,27
329,218,175,504,313,292,235,548,36,30
270,330,203,473,260,331,194,453,25,26
124,639,320,443,160,512,244,403,4,10
83,511,166,249,84,455,164,248,5,6
34,188,36,70,40,205,50,90,14,16
1,1,0,2,8,32,5,13,30,25
0,0,0,0,0,0,0,0,28,23
0,0,0,0,0,0,0,0,9,11
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,4,1,2,0,0
15,58,10,25,22,116,24,46,0,0
64,359,94,158,60,339,108,167,1,1
99,599,255,354,96,587,259,355,2,2
114,735,439,553,113,724,434,547,1,1
123,813,595,718,127,795,578,705,0,1
159,782,643,801,165,764,620,785,3,3
222,665,573,795,217,673,573,790,9,8
297,498,424,721,266,558,468,734,16,13
244,570,436,681,235,581,441,677,11,11
160,662,439,599,169,628,414,583,6,8
147,534,264,412,148,503,259,407,10,11
109,313,105,215,103,316,118,221,17,15
40,94,18,58,48,114,28,76,26,25
1,1,0,1,8,26,4,12,34,29
0,0,0,0,0,0,0,0,30,30
0,0,0,0,0,0,0,0,36,36
0,0,0,0,0,0,0,0,45,42
0,0,0,0,0,0,0,0,44,41
0,0,0,0,0,0,0,0,35,35
0,0,0,0,0,0,0,0,28,29
0,0,0,0,0,0,0,0,28,29
0,0,0,0,0,0,0,0,32,33
0,0,0,0,0,0,0,0,36,37
0,0,0,0,0,0,0,0,42,47
7,0,0,7,11,0,0,11,64,62
33,1,0,33,35,1,0,36,76,76
61,1,0,62,52,1,0,52,82,83
53,0,0,53,64,0,0,64,90,87
59,0,0,59,48,0,0,48,91,93
47,0,0,47,75,0,0,75,94,91
142,0,0,142,151,1,1,152,83,82
243,4,3,247,212,3,3,215,71,74
255,18,13,268,278,25,17,295,64,60
321,81,50,372,264,52,32,297,40,51
212,62,33,245,216,61,31,247,46,44
116,36,11,127,111,26,8,119,49,51
27,7,1,29,42,16,4,47,50,48
1,0,0,1,6,2,0,6,47,48
0,0,0,0,0,0,0,0,54,60
0,0,0,0,0,0,0,0,82,78
0,0,0,0,0,0,0,0,94,95
0,0,0,0,0,0,0,0,97,95
0,0,0,0,0,0,0,0,92,93
0,0,0,0,0,0,0,0,92,92
0,0,0,0,0,0,0,0,93,87
0,0,0,0,0,0,0,0,73,73
0,0,0,0,0,0,0,0,56,59
0,0,0,0,1,0,0,1,57,59
12,7,1,13,23,14,3,26,56,53
69,25,5,74,79,24,7,86,48,50
165,83,41,206,162,130,69,231,45,38
251,273,164,415,234,281,180,414,25,26
296,352,253,549,295,286,197,492,22,28
367,96,74,441,336,167,124,459,45,41
350,12,10,359,337,11,9,346,58,59
248,4,3,251,254,5,4,257,70,69
171,1,1,172,193,2,2,194,77,74
163,2,1,164,154,1,1,155,74,75
113,2,1,114,119,3,1,120,74,71
84,11,3,86,75,7,2,77,61,64
30,9,2,31,35,6,1,36,54,57
1,0,0,1,4,0,0,4,53,53
0,0,0,0,0,0,0,0,48,53
0,0,0,0,0,0,0,0,58,56
0,0,0,0,0,0,0,0,62,62
0,0,0,0,0,0,0,0,61,55
0,0,0,0,0,0,0,0,40,43
0,0,0,0,0,0,0,0,32,32
0,0,0,0,0,0,0,0,33,39
0,0,0,0,0,0,0,0,54,51
0,0,0,0,0,0,0,0,62,64
0,0,0,0,0,0,0,0,65,66
10,2,0,10,19,4,1,19,64,63
62,9,2,64,65,7,2,67,56,60
131,6,3,134,137,9,3,141,61,59
223,11,7,230,217,10,6,223,58,59
314,25,19,333,320,34,26,346,53,51
402,137,115,517,370,156,132,502,36,38
366,356,303,669,351,357,302,653,21,22
282,523,436,717,315,443,367,682,14,17
286,451,344,631,241,553,413,654,16,12
159,663,423,582,209,502,321,531,5,13
178,337,177,355,155,374,211,367,21,20
127,127,35,163,125,136,46,172,29,27
36,79,14,50,47,64,13,60,24,25
1,0,0,1,7,13,2,9,23,24
0,0,0,0,0,0,0,0,22,17
0,0,0,0,0,0,0,0,6,9
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,7
0,0,0,0,0,0,0,0,21,19
0,0,0,0,0,0,0,0,24,21
0,0,0,0,1,3,0,2,4,11
14,22,4,18,25,23,4,29,9,13
82,102,28,110,78,144,50,129,26,20
142,361,156,298,143,318,148,291,16,19
201,461,266,467,194,467,272,465,14,13
253,477,343,595,251,473,337,587,15,15
313,432,349,662,298,452,360,658,18,17
372,310,263,635,362,288,241,602,25,28
416,82,69,485,375,216,176,551,42,33
316,338,250,566,300,342,240,541,24,25
211,493,321,532,234,395,264,498,14,19
217,139,75,292,183,224,133,316,34,31
115,30,10,124,120,34,13,134,48,47
28,6,1,29,39,11,3,42,55,53
1,0,0,1,5,1,0,5,56,56
0,0,0,0,0,0,0,0,57,56
0,0,0,0,0,0,0,0,59,58
0,0,0,0,0,0,0,0,58,59
0,0,0,0,0,0,0,0,61,53
0,0,0,0,0,0,0,0,41,43
0,0,0,0,0,0,0,0,31,30
0,0,0,0,0,0,0,0,29,30
0,0,0,0,0,0,0,0,32,30
0,0,0,0,0,0,0,0,32,33
0,0,0,0,1,2,0,1,35,31
12,8,1,13,20,7,1,21,30,36
69,14,3,72,76,15,4,81,48,42
170,26,11,181,168,24,11,178,48,49
253,26,14,267,248,24,13,261,50,50
298,14,11,308,309,22,16,324,56,53
356,60,50,406,335,140,118,452,49,43
358,297,251,609,369,244,205,574,28,31
397,245,204,600,371,254,213,584,27,29
364,81,64,428,357,114,92,448,43,40
300,33,21,320,299,41,24,323,47,46
220,108,45,266,218,85,36,253,36,38
121,147,44,165,123,119,35,158,26,25
34,83,15,49,45,64,13,58,8,12
1,3,1,2,6,19,3,9,0,1
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,3,1,2,0,0
13,50,9,22,20,108,21,41,0,0
57,355,90,147,52,345,107,159,0,0
87,632,259,346,85,609,260,345,0,0
105,754,436,540,105,742,429,534,0,0
122,805,575,696,120,804,568,688,0,0
131,836,670,801,131,832,661,791,0,0
135,847,711,846,134,846,702,836,0,0
133,846,694,827,132,843,684,816,0,0
126,825,619,745,125,822,611,735,0,0
112,787,495,607,111,780,488,599,0,0
94,703,331,424,93,692,328,421,0,0
67,532,154,222,64,484,163,227,0,0
25,175,31,56,28,217,49,78,1,0
1,3,0,2,5,24,4,9,0,0
0,0,0,0,0,0,0,0,1,8
0,0,0,0,0,0,0,0,23,21
0,0,0,0,0,0,0,0,34,34
0,0,0,0,0,0,0,0,37,40
0,0,0,0,0,0,0,0,53,50
0,0,0,0,0,0,0,0,61,59
0,0,0,0,0,0,0,0,60,57
0,0,0,0,0,0,0,0,50,51
0,0,0,0,0,0,0,0,45,46
0,0,0,0,1,0,0,1,41,43
12,7,1,13,22,11,2,24,39,41
73,25,5,79,63,15,3,66,44,50
112,9,3,115,111,12,3,115,64,61
147,2,1,148,134,2,1,135,72,74
158,1,1,159,171,1,1,172,77,75
262,11,9,271,272,24,21,293,66,64
388,43,36,424,330,27,23,352,49,58
246,5,4,250,261,21,17,279,70,66
147,0,0,147,166,1,1,167,80,77
147,1,1,147,132,1,0,132,75,77
103,2,1,104,104,2,1,105,75,73
70,5,1,72,62,3,1,63,65,70
18,3,0,19,26,2,0,27,77,78
0,0,0,0,2,0,0,2,93,87
0,0,0,0,0,0,0,0,81,86
