Year,Month,Day,Hour,Dhi,Dni,Ebh,Ghi,rain,tem,hum,Cloud,Zenith,gen
2017,11,16,14,90,866,494,584,0,10.8,36,0,55,4.644855
2017,11,16,15,85,822,407,491,0,11,36,0,60,3.997107
2017,11,16,16,85,677,262,347,0,11.4,37,0,67,2.601225
2017,11,16,17,63,481,108,171,0,10.7,46,0,77,0.419436
2017,11,16,18,13,49,8,21,0,9,56,0,89,0.037267
2017,11,16,19,0,0,0,0,0,7.2,62,0,101,0
2017,11,16,20,0,0,0,0,0,5.9,72,0,113,0
2017,11,16,21,0,0,0,0,0,2.4,81,0,125,0
2017,11,16,22,0,0,0,0,0,1,87,0,137,0
2017,11,16,23,0,0,0,0,0,-0.8,88,0,149,0
2017,11,17,0,0,0,0,0,0,-1.1,92,0,159,0
2017,11,17,1,0,0,0,0,0,-0.9,92,0,164,0
2017,11,17,2,0,0,0,0,0,-1.5,93,3.6,160,0
2017,11,17,3,0,0,0,0,0,-1.1,91,31,149,0
2017,11,17,4,0,0,0,0,0,0,93,31,137,0
2017,11,17,5,0,0,0,0,0,-1.3,94,31,125,0
2017,11,17,6,0,0,0,0,0,-1.6,93,32,112,0
2017,11,17,7,0,0,0,0,0,-1.6,92,26.8,100,0
2017,11,17,8,6,3,1,6,0,-0.8,82,31.7,89,0.079836
2017,11,17,9,68,34,7,75,0,1.1,61,34.7,78,0.485217
2017,11,17,10,146,87,32,178,0,6.1,45,33.6,69,0.954152
2017,11,17,11,216,153,75,291,0,9.7,55,27.8,61,0.669175
2017,11,17,12,237,177,102,339,0,11.8,48,34.3,55,1.313086
2017,11,17,13,217,45,27,244,0,12.9,51,56.4,53,1.369958
2017,11,17,14,267,44,26,293,0,12.9,46,44.5,55,3.070905
2017,11,17,15,153,498,247,400,0,14.2,45,9.5,60,2.053255
2017,11,17,16,157,32,12,169,0,14.3,49,45.2,68,0.733389
2017,11,17,17,42,4,1,43,0,13.3,55,71.1,77,0.167554
2017,11,17,18,11,7,1,12,0,12.1,57,32.2,89,0.00032
2017,11,17,19,0,0,0,0,0,11.6,67,28,101,0
2017,11,17,20,0,0,0,0,0,10.3,69,34.4,113,0
2017,11,17,21,0,0,0,0,0,10.3,74,59,125,0
2017,11,17,22,0,0,0,0,0,9.4,93,59.1,137,0
2017,11,17,23,0,0,0,0,0,8.2,95,63.3,149,0
2017,11,18,0,0,0,0,0,1.5,8,95,59,159,0
2017,11,18,1,0,0,0,0,0,7.8,74,60,164,0
2017,11,18,2,0,0,0,0,0,9.3,81,60,160,0
2017,11,18,3,0,0,0,0,0.1,7.3,70,65.9,149,0
2017,11,18,4,0,0,0,0,0,7.3,63,60.1,137,0
2017,11,18,5,0,0,0,0,0,6.9,61,52.8,125,0
2017,11,18,6,0,0,0,0,0,5.8,59,0,113,0
2017,11,18,7,0,0,0,0,0,5.1,58,0,100,0
2017,11,18,8,8,8,1,9,0,4.3,54,21.7,89,0.037267
2017,11,18,9,84,119,24,108,0,3.8,54,31.4,79,0.61888
2017,11,18,10,113,6,2,115,0,3.6,50,66.5,69,0.643011
2017,11,18,11,209,339,166,375,0,3.7,48,23.9,61,3.740152
2017,11,18,12,147,684,391,539,0,4.6,46,8.8,55,4.260446
2017,11,18,13,167,646,387,555,0,4.4,45,11.3,53,4.942375
2017,11,18,14,151,686,389,541,0,4.8,42,9.7,55,4.596602
2017,11,18,15,94,802,398,492,0,4.5,44,2.5,60,3.114678
2017,11,18,16,100,619,226,326,0,3.4,49,7.5,68,1.611701
2017,11,18,17,70,256,48,118,0,2.6,50,28.9,78,0.446749
2017,11,18,18,13,39,7,20,0,1.9,50,2.3,89,0.016463
2017,11,18,19,0,0,0,0,0,1.6,50,0,101,0
2017,11,18,20,0,0,0,0,0,2,52,0,113,0
2017,11,18,21,0,0,0,0,0,1.9,51,0,125,0
2017,11,18,22,0,0,0,0,0,2.3,52,0,137,0
2017,11,18,23,0,0,0,0,0,2.7,53,0,149,0
2017,11,19,0,0,0,0,0,0,2.8,52,0,159,0
2017,11,19,1,0,0,0,0,0,2.9,54,0,164,0
2017,11,19,2,0,0,0,0,0,2.3,56,0,160,0
2017,11,19,3,0,0,0,0,0,1.8,56,0,149,0
2017,11,19,4,0,0,0,0,0,1.6,61,0,137,0
2017,11,19,5,0,0,0,0,0,1.4,61,0,125,0
2017,11,19,6,0,0,0,0,0,1.4,61,0,113,0
2017,11,19,7,0,0,0,0,0,1.1,57,0,101,0
2017,11,19,8,7,20,3,11,0,1,54,0,89,0.016943
2017,11,19,9,62,395,81,143,0,1,39,8.6,79,0.520804
2017,11,19,10,75,705,254,329,0,3,21,1.2,69,3.405773
2017,11,19,11,117,685,333,450,0,4.2,28,6.4,61,4.760392
2017,11,19,12,141,684,385,526,0,5.3,33,8.9,56,5.297844
2017,11,19,13,148,690,405,554,0,5.9,31,9.2,54,5.374762
2017,11,19,14,117,768,436,553,0,7,36,3.6,55,4.812707
2017,11,19,15,110,708,350,460,0,7.3,42,3,60,3.798707
2017,11,19,16,174,151,58,232,0,6.6,45,28.7,68,1.180779
2017,11,19,17,86,108,24,110,0,5.8,50,26,78,0.322105
2017,11,19,18,10,5,1,11,0,5.2,53,32.4,89,0.010842
2017,11,19,19,0,0,0,0,0,5,56,29.7,101,0
2017,11,19,20,0,0,0,0,0,5,56,35.4,113,0
2017,11,19,21,0,0,0,0,0,4.7,62,78,125,0
2017,11,19,22,0,0,0,0,0,3.6,60,75.8,137,0
2017,11,19,23,0,0,0,0,0,4,58,74.1,149,0
2017,11,20,0,0,0,0,0,0,3.8,55,60,159,0
2017,11,20,1,0,0,0,0,0,3.8,52,57.2,165,0
2017,11,20,2,0,0,0,0,0,4.1,59,59.9,160,0
2017,11,20,3,0,0,0,0,0,3,55,44.1,149,0
2017,11,20,4,0,0,0,0,0,3.7,63,55.7,137,0
2017,11,20,5,0,0,0,0,0,2.2,67,54.2,125,0
2017,11,20,6,0,0,0,0,0,1.6,72,0,113,0
2017,11,20,7,0,0,0,0,0,1.2,75,0,101,0
2017,11,20,8,5,14,2,8,0,1,79,5.1,89,0.084737
2017,11,20,9,79,94,19,97,0,1.3,77,23.4,79,0.543672
2017,11,20,10,97,60,21,118,0,2.5,77,59.1,69,0.355053
2017,11,20,11,170,124,62,232,0,4.3,71,50.2,61,2.775145
2017,11,20,12,103,798,448,551,0.1,5.9,60,1.1,56,4.916467
2017,11,20,13,128,746,438,566,0,8.8,48,4.9,54,5.138434
2017,11,20,14,92,852,482,574,0,9.9,48,0,56,3.773971
2017,11,20,15,133,639,316,449,0,9.1,42,7.8,60,2.944539
2017,11,20,16,109,553,208,316,0,10.1,43,8.9,68,2.332248
2017,11,20,17,53,557,116,169,0,9.4,46,0.8,78,0.43024
2017,11,20,18,12,41,7,19,0,8.1,53,0,89,0.026105
2017,11,20,19,0,0,0,0,0,6,67,0,101,0
2017,11,20,20,0,0,0,0,0,3.4,74,0,113,0
2017,11,20,21,0,0,0,0,0,1.1,82,0,125,0
2017,11,20,22,0,0,0,0,0,0.2,86,0,137,0
2017,11,20,23,0,0,0,0,0,-0.9,91,0,149,0
2017,11,21,0,0,0,0,0,0,-1.7,90,0,159,0
2017,11,21,1,0,0,0,0,0,-1.9,92,0,165,0
2017,11,21,2,0,0,0,0,0,-2.2,92,0,161,0
2017,11,21,3,0,0,0,0,0,-1.6,95,0,150,0
2017,11,21,4,0,0,0,0,0,-1.3,94,0,138,0
2017,11,21,5,0,0,0,0,0,-2.6,95,0,125,0
2017,11,21,6,0,0,0,0,0,-1.6,93,0,113,0
2017,11,21,7,0,0,0,0,0,-3.3,94,0,101,0
2017,11,21,8,5,19,3,8,0,-3.9,94,0,90,0.095579
2017,11,21,9,66,310,64,130,0,-3.3,92,7.7,79,0.533806
2017,11,21,10,101,546,189,289,0,1.5,69,7.3,70,2.908573
2017,11,21,11,120,651,309,429,0,6.7,54,6.3,62,4.067074
2017,11,21,12,157,617,345,502,0,9,50,9.2,56,4.626152
2017,11,21,13,142,697,410,551,0,9.6,47,6.1,54,4.215074
2017,11,21,14,93,836,465,558,0,10.5,47,0,56,2.528244
2017,11,21,15,158,438,212,370,0,9.4,46,20.3,61,1.895545
2017,11,21,16,107,527,197,304,0,9.8,45,4.5,68,1.526046
2017,11,21,17,86,194,39,125,0,10,51,16.2,78,0.4988
2017,11,21,18,10,11,2,12,0,8.6,68,21.4,89,0.031166
2017,11,21,19,0,0,0,0,0,4.3,79,0,101,0
2017,11,21,20,0,0,0,0,0,2.2,82,3.7,113,0
2017,11,21,21,0,0,0,0,0,1.6,84,31,125,0
2017,11,21,22,0,0,0,0,0,1,90,31,137,0
2017,11,21,23,0,0,0,0,0,-0.2,88,31,149,0
2017,11,22,0,0,0,0,0,0,0.1,89,31.1,159,0
2017,11,22,1,0,0,0,0,0,0.3,90,30,165,0
2017,11,22,2,0,0,0,0,0,0,90,30.9,161,0
2017,11,22,3,0,0,0,0,0,0.9,88,61.7,150,0
2017,11,22,4,0,0,0,0,0,1.6,89,69.9,138,0
2017,11,22,5,0,0,0,0,0,1.9,89,56.5,126,0
2017,11,22,6,0,0,0,0,0,2.2,91,31,113,0
2017,11,22,7,0,0,0,0,0,1.9,90,32,101,0
2017,11,22,8,4,3,0,4,0,2.3,87,42.8,90,0.084897
2017,11,22,9,43,14,2,46,0,3.3,78,52.6,80,0.389078
2017,11,22,10,127,27,9,136,0,5.6,67,45.2,70,0.877617
2017,11,22,11,179,18,9,187,0,8.7,59,51.5,62,0.954771
2017,11,22,12,241,181,102,343,0,10.6,58,25.7,56,2.345133
2017,11,22,13,239,30,17,257,0,12.1,59,46.6,54,1.386859
2017,11,22,14,174,8,4,179,0,12.5,58,62.1,56,0.630526
2017,11,22,15,175,142,67,242,0,12.4,62,38.3,61,1.622177
2017,11,22,16,135,89,35,170,0,12.8,65,35.8,68,0.443785
2017,11,22,17,68,49,11,79,0,11.9,63,31.2,78,0.309823
2017,11,22,18,8,21,4,12,0,11.3,56,0.3,89,0.020724
2017,11,22,19,0,0,0,0,0,10.6,61,0,101,0
2017,11,22,20,0,0,0,0,0,9.9,66,1.3,113,0
2017,11,22,21,0,0,0,0,0,9.3,61,30.8,125,0
2017,11,22,22,0,0,0,0,0,8.3,60,26.1,138,0
2017,11,22,23,0,0,0,0,0,7.5,52,27.3,149,0
2017,11,23,0,0,0,0,0,0,6.5,53,0,159,0
2017,11,23,1,0,0,0,0,0,5.4,55,0,165,0
2017,11,23,2,0,0,0,0,0,5.4,53,0,161,0
2017,11,23,3,0,0,0,0,0,5.1,51,0,150,0
2017,11,23,4,0,0,0,0,0,4.9,47,0,138,0
2017,11,23,5,0,0,0,0,0,5.4,50,0,126,0
2017,11,23,6,0,0,0,0,0,5.5,51,0,113,0
2017,11,23,7,0,0,0,0,0,5.9,51,0,101,0
2017,11,23,8,5,17,3,8,0,5.9,54,0,90,0.032126
2017,11,23,9,60,257,50,110,0,5.8,58,22.9,80,0.40528
2017,11,23,10,82,632,217,299,0,6.8,47,1.3,70,2.825718
2017,11,23,11,169,444,211,380,0,8.1,43,14.9,62,3.981722
2017,11,23,12,214,424,233,447,0,8.8,37,18.5,57,3.934429
2017,11,23,13,123,407,233,356,0,9.6,32,40,55,3.392636
2017,11,23,14,181,297,166,347,0,8.9,33,39.8,56,2.995684
2017,11,23,15,178,407,193,370,0,8.9,36,23.1,61,3.148918
2017,11,23,16,143,326,122,265,0,8.1,45,22.3,68,1.196535
2017,11,23,17,71,236,49,119,0,7,51,27.7,78,0.3012
2017,11,23,18,10,28,5,15,0,5.9,57,3.3,89,0.010682
2017,11,23,19,0,0,0,0,0,4.4,59,0,101,0
2017,11,23,20,0,0,0,0,0,3.7,69,0,113,0
2017,11,23,21,0,0,0,0,0,1.2,77,0,125,0
2017,11,23,22,0,0,0,0,0,-0.7,85,0,138,0
2017,11,23,23,0,0,0,0,0,-1.9,84,0,149,0
2017,11,24,0,0,0,0,0,0.2,-1.6,80,0,160,0
2017,11,24,1,0,0,0,0,0,1.8,81,0,166,0
2017,11,24,2,0,0,0,0,0,1.8,86,0,161,0
2017,11,24,3,0,0,0,0,0,2.4,58,0,150,0
2017,11,24,4,0,0,0,0,0,5,39,0,138,0
2017,11,24,5,0,0,0,0,0,6.7,38,0,126,0
2017,11,24,6,0,0,0,0,0,6.6,42,0,114,0
2017,11,24,7,0,0,0,0,0,6.1,44,0,102,0
2017,11,24,8,5,17,3,8,0,6.6,37,0,90,0.043128
2017,11,24,9,73,174,33,106,0,6.8,35,22.2,80,0.507061
2017,11,24,10,141,322,110,251,0,7.7,32,18.3,70,2.000539
2017,11,24,11,163,220,104,267,0,9.1,28,41.2,62,3.109663
2017,11,24,12,176,226,126,302,0,10.3,35,43.9,57,2.078383
2017,11,24,13,164,386,221,386,0,9,40,31.3,55,2.688034
2017,11,24,14,145,652,360,504,0,10,35,6.7,56,3.831032
2017,11,24,15,97,731,351,448,0,10.1,34,0,61,3.405941
2017,11,24,16,85,625,223,308,0,9.7,33,0,69,2.031183
2017,11,24,17,63,420,87,150,0,8.7,40,0,78,0.406295
2017,11,24,18,9,34,6,15,0,7.3,56,0,89,0.026185
2017,11,24,19,0,0,0,0,0,5.6,61,0,101,0
2017,11,24,20,0,0,0,0,0,5,68,0,113,0
2017,11,24,21,0,0,0,0,0,3.7,73,0,125,0
2017,11,24,22,0,0,0,0,0,1.6,80,0,138,0
2017,11,24,23,0,0,0,0,0,0,86,0,150,0
2017,11,25,0,0,0,0,0,0,-1.7,88,0,160,0
2017,11,25,1,0,0,0,0,0,-2.6,91,0,166,0
2017,11,25,2,0,0,0,0,0,-2.7,92,0,161,0
2017,11,25,3,0,0,0,0,0,-3.1,92,0,150,0
2017,11,25,4,0,0,0,0,0,-3.2,93,0,138,0
2017,11,25,5,0,0,0,0,0,-2.5,93,0,126,0
2017,11,25,6,0,0,0,0,0,-2.8,92,0,114,0
2017,11,25,7,0,0,0,0,0,-2.4,93,0,102,0
2017,11,25,8,4,8,1,6,0,-2.2,83,8.2,90,0.026985
2017,11,25,9,53,22,4,57,0,-0.1,71,54.6,80,0.624425
2017,11,25,10,131,335,112,243,0,4.2,67,17.4,71,0.872775
2017,11,25,11,229,123,57,286,0,6.3,56,34.1,63,2.380501
2017,11,25,12,143,631,342,485,0,9.1,54,6.3,57,4.354653
2017,11,25,13,175,555,318,493,0,10.6,50,9.5,55,4.610526
2017,11,25,14,113,726,401,515,0,12.3,49,0,56,3.773398
2017,11,25,15,108,666,319,428,0,12.7,50,0,61,2.680261
2017,11,25,16,139,112,41,179,0,12.6,59,39.5,69,0.967714
2017,11,25,17,75,193,41,116,0,10.8,64,13,78,0.395579
2017,11,25,18,8,5,1,9,0,9.8,69,29,89,0.015583
2017,11,25,19,0,0,0,0,0,8.6,79,30.2,101,0
2017,11,25,20,0,0,0,0,0,5.5,83,31,113,0
2017,11,25,21,0,0,0,0,0,4.3,90,31,125,0
2017,11,25,22,0,0,0,0,0,3.6,89,31,138,0
2017,11,25,23,0,0,0,0,0,3.4,90,17.7,150,0
2017,11,26,0,0,0,0,0,0,3,93,0,160,0
2017,11,26,1,0,0,0,0,0,2.9,95,0,166,0
2017,11,26,2,0,0,0,0,0,2.3,95,0,162,0
2017,11,26,3,0,0,0,0,0,3.3,95,0,150,0
2017,11,26,4,0,0,0,0,0,2.8,94,0,138,0
2017,11,26,5,0,0,0,0,0,3,95,0,126,0
2017,11,26,6,0,0,0,0,0,2.9,95,0,114,0
2017,11,26,7,0,0,0,0,0,2.7,95,0,102,0
2017,11,26,8,4,7,1,5,0,2.4,95,3.8,91,0.027225
2017,11,26,9,45,170,33,78,0,2.2,95,29.5,80,0.30384
2017,11,26,10,105,439,145,250,0,3.9,89,5.7,71,1.109082
2017,11,26,11,164,422,194,358,0,8.4,60,11.9,63,2.594758
2017,11,26,12,164,532,289,453,0,14.4,54,7.2,57,3.462842
2017,11,26,13,227,351,201,428,0,16.2,51,15.8,55,3.947331
2017,11,26,14,128,639,346,474,0,16.3,40,0,57,3.404358
2017,11,26,15,185,197,92,277,0,15.5,51,27.1,61,1.685461
2017,11,26,16,123,356,126,248,0,13.6,51,3,69,1.394143
2017,11,26,17,78,109,23,101,0,13.1,45,12.1,78,0.421945
2017,11,26,18,7,16,3,10,0,10.9,45,0,89,0.020964
2017,11,26,19,0,0,0,0,0,9.1,52,0,101,0
2017,11,26,20,0,0,0,0,0,8.1,55,0,113,0
2017,11,26,21,0,0,0,0,0,6.6,57,0,125,0
2017,11,26,22,0,0,0,0,0,6.4,59,0,138,0
2017,11,26,23,0,0,0,0,0,6.7,60,0,150,0
2017,11,27,0,0,0,0,0,0,6.1,62,0,160,0
2017,11,27,1,0,0,0,0,0,5.2,70,0,166,0
2017,11,27,2,0,0,0,0,0,3.2,71,0,162,0
2017,11,27,3,0,0,0,0,0,2.2,76,0,151,0
2017,11,27,4,0,0,0,0,0,0.5,86,0,139,0
2017,11,27,5,0,0,0,0,0,-1.6,89,0,126,0
2017,11,27,6,0,0,0,0,0,-3.2,93,0,114,0
2017,11,27,7,0,0,0,0,0,-3.4,92,0,102,0
2017,11,27,8,4,12,2,6,0,-4.6,91,0,91,0.058712
2017,11,27,9,52,334,60,112,0,-4.5,88,4.9,81,0.427684
2017,11,27,10,75,637,209,284,0,-0.4,65,0,71,2.15872
2017,11,27,11,139,548,250,389,0,4.1,53,10,63,4.118122
2017,11,27,12,143,647,344,487,0,7.4,46,8.4,58,4.732728
2017,11,27,13,115,771,441,556,0,9.3,42,2.7,55,4.836013
2017,11,27,14,88,852,458,547,0,10.8,40,0,57,4.457659
2017,11,27,15,81,817,379,460,0,11.5,41,0,62,3.610851
2017,11,27,16,77,689,246,323,0,11.8,42,0,69,1.758707
2017,11,27,17,61,439,92,153,0,11.2,48,0,78,0.400876
2017,11,27,18,8,33,6,14,0,9,59,0,90,0.026105
2017,11,27,19,0,0,0,0,0,6.1,71,0,101,0
2017,11,27,20,0,0,0,0,0,3.2,79,0,113,0
2017,11,27,21,0,0,0,0,0,1.9,82,0,125,0
2017,11,27,22,0,0,0,0,0,-0.2,87,0,138,0
2017,11,27,23,0,0,0,0,0,-0.6,90,0,150,0
2017,11,28,0,0,0,0,0,0,-1.5,92,0,160,0
2017,11,28,1,0,0,0,0,0,-1.1,91,0,166,0
2017,11,28,2,0,0,0,0,0,-2.2,92,0,162,0
2017,11,28,3,0,0,0,0,0,-2.4,91,0,151,0
2017,11,28,4,0,0,0,0,0,-2.4,90,0,139,0
2017,11,28,5,0,0,0,0,0,-2.8,94,0,127,0
2017,11,28,6,0,0,0,0,0,-1,91,0,114,0
2017,11,28,7,0,0,0,0,0,0.7,93,0,102,0
2017,11,28,8,4,11,2,5,0,-0.7,92,0,91,0.030766
2017,11,28,9,43,7,1,44,0,3.1,87,58.9,81,0.1988
2017,11,28,10,137,46,16,152,0,6.3,77,41.9,71,1.364417
2017,11,28,11,200,212,97,297,0,8.5,69,22.6,63,1.836131
2017,11,28,12,218,184,98,316,0,11.9,68,33.7,58,2.109107
2017,11,28,13,202,269,151,353,0,13,67,31.7,56,2.167916
2017,11,28,14,169,7,4,173,0,13.3,66,65.1,57,0.747592
2017,11,28,15,128,4,2,130,0,13.4,61,67.5,62,1.047491
2017,11,28,16,144,81,27,171,0,15.1,54,33.3,69,0.980893
2017,11,28,17,73,142,30,103,0,15.6,63,13.2,79,0.342307
2017,11,28,18,7,15,3,9,0,13.8,68,0.7,90,0.00024
2017,11,28,19,0,0,0,0,0,12.5,68,0,101,0
2017,11,28,20,0,0,0,0,0,12.2,72,0,113,0
2017,11,28,21,0,0,0,0,0,11.2,72,0,125,0
2017,11,28,22,0,0,0,0,0,10.8,82,0,138,0
2017,11,28,23,0,0,0,0,0,7.8,85,0,150,0
2017,11,29,0,0,0,0,0,0,8.1,83,0,160,0
2017,11,29,1,0,0,0,0,0,8.8,84,0,167,0
2017,11,29,2,0,0,0,0,0,8.7,83,5.4,162,0
2017,11,29,3,0,0,0,0,0,8.8,82,38.7,151,0
2017,11,29,4,0,0,0,0,0,9.3,83,45,139,0
2017,11,29,5,0,0,0,0,0,9,67,39.6,127,0
2017,11,29,6,0,0,0,0,0,11.2,69,0,114,0
2017,11,29,7,0,0,0,0,0,10.4,75,0,102,0
2017,11,29,8,3,6,1,4,0,10.7,75,15.3,91,0.064013
2017,11,29,9,43,17,3,46,0,10.7,80,44.1,81,0.336989
2017,11,29,10,111,38,13,125,0,10.4,69,48.6,71,1.273179
2017,11,29,11,186,291,132,319,0,10.8,51,16.2,63,2.168375
2017,11,29,12,206,290,154,360,0,11.1,43,26.3,58,3.189061
2017,11,29,13,215,271,152,367,0,11.6,39,32.1,56,2.195326
2017,11,29,14,263,223,120,383,0,11.2,39,26.4,57,2.356333
2017,11,29,15,214,143,67,281,0,10.5,37,37,62,1.232947
2017,11,29,16,134,14,5,139,0,8.9,40,54.6,69,0.361933
2017,11,29,17,62,12,2,65,0,8.1,45,54.8,79,0.136787
2017,11,29,18,7,3,0,8,0,7.6,52,40.7,90,0.00024
2017,11,29,19,0,0,0,0,0,6.7,50,42.4,101,0
2017,11,29,20,0,0,0,0,0,6.4,50,43.3,113,0
2017,11,29,21,0,0,0,0,0,6.3,45,30,125,0
2017,11,29,22,0,0,0,0,0,6,50,30,138,0
2017,11,29,23,0,0,0,0,0,5.4,46,26.3,150,0
2017,11,30,0,0,0,0,0,0,5.3,46,0,160,0
2017,11,30,1,0,0,0,0,0,4.7,46,0,167,0
2017,11,30,2,0,0,0,0,0,4.4,49,0,162,0
2017,11,30,3,0,0,0,0,0,4.2,56,0,151,0
2017,11,30,4,0,0,0,0,0,3.7,57,0,139,0
2017,11,30,5,0,0,0,0,0,3.7,57,0,127,0
2017,11,30,6,0,0,0,0,0,3.5,59,0,115,0
2017,11,30,7,0,0,0,0,0,3.2,56,0,103,0
2017,11,30,8,3,11,2,5,0,2.9,55,0,91,0.011242
2017,11,30,9,47,13,2,50,0,2.7,46,52.5,81,0.288198
2017,11,30,10,127,160,55,182,0,2.7,27,34.9,71,1.834876
2017,11,30,11,133,553,246,379,0,3.1,28,9.4,64,4.495537
2017,11,30,12,159,582,308,466,0,4.5,26,10.9,58,5.213385
2017,11,30,13,140,688,385,525,0,6.2,17,7.8,56,5.37072
2017,11,30,14,89,848,456,546,0,6.9,24,0,57,5.045798
2017,11,30,15,80,823,382,462,0,7.3,28,0,62,4.171423
2017,11,30,16,76,699,248,324,0,6.4,33,0,69,1.746379
2017,11,30,17,58,454,92,150,0,5.6,38,1,79,0.384291
2017,11,30,18,8,24,4,12,0,4,38,0,90,0.021284
2017,11,30,19,0,0,0,0,0,2.6,40,0,101,0
2017,11,30,20,0,0,0,0,0,1.8,46,0,113,0
2017,11,30,21,0,0,0,0,0,1.2,48,0,125,0
2017,11,30,22,0,0,0,0,0,0.7,47,0,138,0
2017,11,30,23,0,0,0,0,0,0.6,48,0,150,0
2017,12,1,0,0,0,0,0,0,0.3,47,0,160,0
2017,12,1,1,0,0,0,0,0,0.8,47,0,167,0
2017,12,1,2,0,0,0,0,0,0.6,48,0,163,0
2017,12,1,3,0,0,0,0,0,0.5,51,0,151,0
2017,12,1,4,0,0,0,0,0,-0.5,52,0,139,0
2017,12,1,5,0,0,0,0,0,-0.8,62,0,127,0
2017,12,1,6,0,0,0,0,0,-2.7,65,0,115,0
2017,12,1,7,0,0,0,0,0,-2.7,64,0,103,0
2017,12,1,8,3,10,2,5,0,-1.1,58,0,91,0.005461
2017,12,1,9,57,70,14,70,0,0.4,52,36.1,81,0.455432
2017,12,1,10,83,566,181,263,0,1.2,48,4.2,72,1.898749
2017,12,1,11,154,471,210,364,0,2.4,47,13,64,3.654067
2017,12,1,12,163,566,299,463,0,3.1,41,11.5,58,5.067015
2017,12,1,13,155,639,357,513,0,4.3,34,10.1,56,5.199124
2017,12,1,14,88,858,462,550,0,5.8,33,0,57,5.010371
2017,12,1,15,78,842,391,468,0,6.2,31,0,62,4.229495
2017,12,1,16,70,741,263,333,0,5.2,27,0,69,1.680021
2017,12,1,17,44,620,119,163,0,5.1,27,0,79,0.340918
2017,12,1,18,8,35,6,14,0,4,28,0,90,0.016383
2017,12,1,19,0,0,0,0,0,2.4,29,0,101,0
2017,12,1,20,0,0,0,0,0,1.1,43,0,113,0
2017,12,1,21,0,0,0,0,0,-1.9,54,0,125,0
2017,12,1,22,0,0,0,0,0,-3.8,63,0,138,0
2017,12,1,23,0,0,0,0,0,-5,71,0,150,0
2017,12,2,0,0,0,0,0,0,-6.2,73,0,160,0
2017,12,2,1,0,0,0,0,0,-6.9,73,0,167,0
2017,12,2,2,0,0,0,0,0,-6.4,78,3.7,163,0
2017,12,2,3,0,0,0,0,0,-7.4,81,31,151,0
2017,12,2,4,0,0,0,0,0,-8,82,31,139,0
2017,12,2,5,0,0,0,0,0,-7.4,81,27.4,127,0
2017,12,2,6,0,0,0,0,0,-7.5,83,0,115,0
2017,12,2,7,0,0,0,0,0,-7.2,85,0,103,0
2017,12,2,8,3,11,2,5,0,-7.6,81,0,92,0.063613
2017,12,2,9,65,178,31,96,0,-5.9,71,14.4,81,0.753912
2017,12,2,10,133,145,48,181,0,-1.6,54,37.3,72,2.158101
2017,12,2,11,140,544,239,379,0,3.4,48,11.8,64,3.206981
2017,12,2,12,117,736,383,500,0,6.8,45,5.9,59,4.499764
2017,12,2,13,136,705,394,530,0,8.3,42,6.6,56,4.856278
2017,12,2,14,104,793,422,526,0,9.4,41,2.3,58,3.302067
2017,12,2,15,160,497,228,389,0,9.2,40,13.9,62,2.769297
2017,12,2,16,114,494,176,290,0,9.4,45,8.6,69,1.060766
2017,12,2,17,52,503,97,149,0,8.9,49,1.1,79,0.372072
2017,12,2,18,8,25,4,12,0,7.2,54,0,90,0.025945
2017,12,2,19,0,0,0,0,0,5.4,66,0,101,0
2017,12,2,20,0,0,0,0,0,2.7,76,0,113,0
2017,12,2,21,0,0,0,0,0,0.6,79,0,125,0
2017,12,2,22,0,0,0,0,0,-0.3,81,0,138,0
2017,12,2,23,0,0,0,0,0,-1.6,86,0,150,0
2017,12,3,0,0,0,0,0,0,-2.6,85,0,160,0
2017,12,3,1,0,0,0,0,0,-3.5,89,0,167,0
2017,12,3,2,0,0,0,0,0,-3.4,90,0,163,0
2017,12,3,3,0,0,0,0,0,-4.5,90,0,152,0
2017,12,3,4,0,0,0,0,0,-3.3,90,0,140,0
2017,12,3,5,0,0,0,0,0,-3.4,91,0,127,0
2017,12,3,6,0,0,0,0,0,-3.7,90,0,115,0
2017,12,3,7,0,0,0,0,0,-4.3,92,0,103,0
2017,12,3,8,3,10,2,5,0,-3,88,0,92,0.032126
2017,12,3,9,55,216,38,93,0,-1.6,74,15,82,0.483777
2017,12,3,10,124,34,10,133,0,2.9,69,51,72,0.865276
2017,12,3,11,133,555,245,379,0,5.3,48,10,64,3.703541
2017,12,3,12,161,568,294,455,0,11.3,49,11.4,59,3.822745
2017,12,3,13,102,796,443,545,0,12.5,47,0,56,3.98048
2017,12,3,14,116,728,382,498,0,12.9,45,4.1,58,3.982261
2017,12,3,15,197,331,153,350,0,13.7,48,18.5,62,2.470299
2017,12,3,16,148,38,13,162,0,12.8,51,44.7,69,1.047512
2017,12,3,17,74,53,11,85,0,11.8,56,35.2,79,0.407802
2017,12,3,18,7,19,3,10,0,10.6,66,0,90,0.010842
2017,12,3,19,0,0,0,0,0,8.7,77,0,101,0
2017,12,3,20,0,0,0,0,0,5.3,80,0,113,0
2017,12,3,21,0,0,0,0,0,3.1,85,0,125,0
2017,12,3,22,0,0,0,0,0,1.6,87,0,138,0
2017,12,3,23,0,0,0,0,0,2.6,90,2.6,150,0
2017,12,4,0,0,0,0,0,0,2.2,89,22,160,0
